9.0,9.1,9.2,9.3,9.4,9.5,9.6,9.7,9.8,9.9,10.0,10.1,10.2,10.3,10.4,10.5,10.6,10.7,10.8,10.9,11.0
30.4212989293983,29.6407825531125,28.9655968712888,28.3781254054027,27.8652132402066,27.4167718479677,27.0248694708261,26.6831424767151,26.386398023708,26.1303275870526,25.9113420020642,25.7264365220985,25.5731184331065,25.4493568956098,25.3535497252887,25.2845105882075,25.241453863746,25.223986610605,25.23210606672,25.2661767680922,25.3269195206334
33.8334361419568,33.2111116418746,32.6784529826286,32.2214236300769,31.8289260669214,31.4920212343746,31.203366387825,30.9569001998766,30.7476059613441,30.5713462904995,30.4247782904056,30.3052819939304,30.2109076977211,30.1403505647173,30.0929050184719,30.0684588399009,30.0674399153816,30.0907939995661,30.1399503343418,30.2167697013544,30.3235201418232
40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
33.8339108854959,33.2113287281289,32.6784064211955,32.2211064268941,31.8283426114564,31.4911706419354,31.2022553683112,30.9555453967338,30.7460127361388,30.5695347919377,30.4227681497631,30.3030946600125,30.2085689237151,30.1378781600279,30.090330946677,30.06579719739,30.0647135659054,30.0880222409489,30.1371473866112,30.2139478767651,30.3206865452758
36.3538790130277,34.9172745524842,33.7279710125189,32.7214030818331,31.8559796916899,31.1033583038219,30.4433734213779,29.8611508869995,29.3453950002125,28.8873192746878,28.4799562012522,28.117705462189,27.7960353307186,27.5112770814195,27.2604788280396,27.0413252301199,26.8520499064011,26.6913979448827,26.558574721091,26.4532157275062,26.3753384249842
39.1585546132099,38.0965017082088,37.1991176140284,36.4290184067033,35.7601004943873,35.1734377876654,34.6549281881467,34.1938861692552,33.7820922272623,33.4132106225704,33.0823562995187,32.7858229324077,32.5208596107166,32.2855098436109,32.0785132640948,31.8991843656707,31.7473483925849,31.6232832783014,31.5276517011756,31.4614479152185,31.4259577462006
40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
39.1074595339908,38.0236914466362,37.1146602417402,36.3404471444752,35.6731693733974,35.0925181076953,34.5832575534794,34.1337182319676,33.734834545148,33.3795145820149,33.0622320584433,32.7787325770804,32.5257962592969,32.3011219755206,32.1031545422121,31.9310301467926,31.7844583201293,31.6636668544181,31.5693302679716,31.5025112983626,31.4646029248013
40.0,40.0,40.0,39.6303961278912,38.1224646522755,36.8781189420967,35.8208852307048,34.9026062480006,34.0912710722227,33.3648118513965,32.7076765990339,32.108765081739,31.5601565141026,31.056223088821,30.5930649860452,30.1680475761956,29.7795287563436,29.4265894810675,29.1088662823645,28.8264049150337,28.5795423781809
40.0,40.0,40.0,40.0,40.0,40.0,39.8460074336095,39.1077332282034,38.4413452645175,37.8331828846962,37.2737291250143,36.7564371160975,36.2769817483535,35.8326963287862,35.4221631834377,35.0448895816388,34.7010604263749,34.3913542911135,34.1167801561353,33.87856053369,33.6780299962981
