4.0,4.013999938964844,4.0279998779296875,4.041999816894531,4.056000232696533,4.070000171661377,4.084000110626221,4.0980000495910645,4.111999988555908,4.125999927520752,4.139999866485596,4.1539998054504395,4.168000221252441,4.182000160217285,4.196000099182129,4.210000038146973,4.223999977111816,4.23799991607666,4.251999855041504,4.265999794006348,4.28000020980835,4.294000148773193,4.308000087738037,4.322000026702881,4.335999965667725,4.349999904632568,4.363999843597412,4.377999782562256,4.392000198364258,4.406000137329102,4.420000076293945,4.434000015258789,4.447999954223633,4.461999893188477,4.47599983215332,4.489999771118164,4.504000186920166,4.51800012588501,4.5320000648498535,4.546000003814697,4.559999942779541,4.573999881744385,4.5879998207092285,4.6020002365112305,4.616000175476074,4.630000114440918,4.644000053405762,4.6579999923706055,4.671999931335449,4.685999870300293,4.699999809265137,4.714000225067139,4.728000164031982,4.742000102996826,4.75600004196167,4.769999980926514,4.783999919891357,4.797999858856201,4.811999797821045,4.826000213623047,4.840000152587891,4.854000091552734,4.868000030517578,4.881999969482422,4.895999908447266,4.909999847412109,4.923999786376953,4.938000202178955,4.952000141143799,4.966000080108643,4.980000019073486,4.99399995803833,5.007999897003174,5.021999835968018,5.035999774932861,5.050000190734863,5.064000129699707,5.078000068664551,5.0920000076293945,5.105999946594238,5.119999885559082,5.133999824523926,5.1479997634887695,5.1620001792907715,5.176000118255615,5.190000057220459,5.203999996185303,5.2179999351501465,5.23199987411499,5.245999813079834,5.260000228881836,5.27400016784668,5.288000106811523,5.302000045776367,5.315999984741211,5.329999923706055,5.343999862670898,5.357999801635742,5.372000217437744,5.386000156402588,5.400000095367432,5.414000034332275,5.427999973297119,5.441999912261963,5.455999851226807,5.46999979019165,5.484000205993652,5.498000144958496,5.51200008392334,5.526000022888184,5.539999961853027,5.553999900817871,5.567999839782715,5.581999778747559,5.5960001945495605,5.610000133514404,5.624000072479248,5.638000011444092,5.6519999504089355,5.665999889373779,5.679999828338623,5.693999767303467,5.708000183105469,5.7220001220703125,5.736000061035156,5.75,5.763999938964844,5.7779998779296875,5.791999816894531,5.806000232696533,5.820000171661377,5.834000110626221,5.8480000495910645,5.861999988555908,5.875999927520752,5.889999866485596,5.9039998054504395,5.918000221252441,5.932000160217285,5.946000099182129,5.960000038146973,5.973999977111816,5.98799991607666,6.001999855041504,6.015999794006348,6.03000020980835,6.044000148773193,6.058000087738037,6.072000026702881,6.085999965667725,6.099999904632568,6.113999843597412,6.127999782562256,6.142000198364258,6.156000137329102,6.170000076293945,6.184000015258789,6.197999954223633,6.211999893188477,6.22599983215332,6.239999771118164,6.254000186920166,6.26800012588501,6.2820000648498535,6.296000003814697,6.309999942779541,6.323999881744385,6.3379998207092285,6.3520002365112305,6.366000175476074,6.380000114440918,6.394000053405762,6.4079999923706055,6.421999931335449,6.435999870300293,6.449999809265137,6.464000225067139,6.478000164031982,6.492000102996826,6.50600004196167,6.519999980926514,6.533999919891357,6.547999858856201,6.561999797821045,6.576000213623047,6.590000152587891,6.604000091552734,6.618000030517578,6.631999969482422,6.645999908447266,6.659999847412109,6.673999786376953,6.688000202178955,6.702000141143799,6.716000080108643,6.730000019073486,6.74399995803833,6.757999897003174,6.771999835968018,6.785999774932861,6.800000190734863,6.814000129699707,6.828000068664551,6.8420000076293945,6.855999946594238,6.869999885559082,6.883999824523926,6.8979997634887695,6.9120001792907715,6.926000118255615,6.940000057220459,6.953999996185303,6.9679999351501465,6.98199987411499,6.995999813079834,7.010000228881836,7.02400016784668,7.038000106811523,7.052000045776367,7.065999984741211,7.079999923706055,7.093999862670898,7.107999801635742,7.122000217437744,7.136000156402588,7.150000095367432,7.164000034332275,7.177999973297119,7.191999912261963,7.205999851226807,7.21999979019165,7.234000205993652,7.248000144958496,7.26200008392334,7.276000022888184,7.289999961853027,7.303999900817871,7.317999839782715,7.331999778747559,7.3460001945495605,7.360000133514404,7.374000072479248,7.388000011444092,7.4019999504089355,7.415999889373779,7.429999828338623,7.443999767303467,7.458000183105469,7.4720001220703125,7.486000061035156,7.5,7.513999938964844,7.5279998779296875,7.541999816894531,7.556000232696533,7.570000171661377,7.584000110626221,7.5980000495910645,7.611999988555908,7.625999927520752,7.639999866485596,7.6539998054504395,7.668000221252441,7.682000160217285,7.696000099182129,7.710000038146973,7.723999977111816,7.73799991607666,7.751999855041504,7.765999794006348,7.78000020980835,7.794000148773193,7.808000087738037,7.822000026702881,7.835999965667725,7.849999904632568,7.863999843597412,7.877999782562256,7.892000198364258,7.906000137329102,7.920000076293945,7.934000015258789,7.947999954223633,7.961999893188477,7.97599983215332,7.989999771118164,8.003999710083008,8.017999649047852,8.031999588012695,8.045999526977539,8.0600004196167,8.074000358581543,8.088000297546387,8.10200023651123,8.116000175476074,8.130000114440918,8.144000053405762,8.157999992370605,8.17199993133545,8.185999870300293,8.199999809265137,8.21399974822998,8.227999687194824,8.241999626159668,8.255999565124512,8.270000457763672,8.284000396728516,8.29800033569336,8.312000274658203,8.326000213623047,8.34000015258789,8.354000091552734,8.368000030517578,8.381999969482422,8.395999908447266,8.40999984741211,8.423999786376953,8.437999725341797,8.45199966430664,8.465999603271484,8.479999542236328,8.494000434875488,8.508000373840332,8.522000312805176,8.53600025177002,8.550000190734863,8.564000129699707,8.57800006866455,8.592000007629395,8.605999946594238,8.619999885559082,8.633999824523926,8.64799976348877,8.661999702453613,8.675999641418457,8.6899995803833,8.704000473022461,8.718000411987305,8.732000350952148,8.746000289916992,8.760000228881836,8.77400016784668,8.788000106811523,8.802000045776367,8.815999984741211,8.829999923706055,8.843999862670898,8.857999801635742,8.871999740600586,8.88599967956543,8.899999618530273,8.913999557495117,8.928000450134277,8.942000389099121,8.956000328063965,8.970000267028809,8.984000205993652,8.998000144958496,9.01200008392334,9.026000022888184,9.039999961853027,9.053999900817871,9.067999839782715,9.081999778747559,9.095999717712402,9.109999656677246,9.12399959564209,9.137999534606934,9.152000427246094,9.166000366210938,9.180000305175781,9.194000244140625,9.208000183105469,9.222000122070312,9.236000061035156,9.25,9.263999938964844,9.277999877929688,9.291999816894531,9.305999755859375,9.319999694824219,9.333999633789062,9.347999572753906,9.362000465393066,9.37600040435791,9.390000343322754,9.404000282287598,9.418000221252441,9.432000160217285,9.446000099182129,9.460000038146973,9.473999977111816,9.48799991607666,9.501999855041504,9.515999794006348,9.529999732971191,9.543999671936035,9.557999610900879,9.571999549865723,9.586000442504883,9.600000381469727,9.61400032043457,9.628000259399414,9.642000198364258,9.656000137329102,9.670000076293945,9.684000015258789,9.697999954223633,9.711999893188477,9.72599983215332,9.739999771118164,9.753999710083008,9.767999649047852,9.781999588012695,9.795999526977539,9.8100004196167,9.824000358581543,9.838000297546387,9.85200023651123,9.866000175476074,9.880000114440918,9.894000053405762,9.907999992370605,9.92199993133545,9.935999870300293,9.949999809265137,9.96399974822998,9.977999687194824,9.991999626159668,10.005999565124512,10.020000457763672,10.034000396728516,10.04800033569336,10.062000274658203,10.076000213623047,10.09000015258789,10.104000091552734,10.118000030517578,10.131999969482422,10.145999908447266,10.15999984741211,10.173999786376953,10.187999725341797,10.20199966430664,10.215999603271484,10.229999542236328,10.244000434875488,10.258000373840332,10.272000312805176,10.28600025177002,10.300000190734863,10.314000129699707,10.32800006866455,10.342000007629395,10.355999946594238,10.369999885559082,10.383999824523926,10.39799976348877,10.411999702453613,10.425999641418457,10.4399995803833,10.454000473022461,10.468000411987305,10.482000350952148,10.496000289916992,10.510000228881836,10.52400016784668,10.538000106811523,10.552000045776367,10.565999984741211,10.579999923706055,10.593999862670898,10.607999801635742,10.621999740600586,10.63599967956543,10.649999618530273,10.663999557495117,10.678000450134277,10.692000389099121,10.706000328063965,10.720000267028809,10.734000205993652,10.748000144958496,10.76200008392334,10.776000022888184,10.789999961853027,10.803999900817871,10.817999839782715,10.831999778747559,10.845999717712402,10.859999656677246,10.87399959564209,10.887999534606934,10.902000427246094,10.916000366210938,10.930000305175781,10.944000244140625,10.958000183105469,10.972000122070312,10.986000061035156,11.0,11.013999938964844,11.027999877929688,11.041999816894531,11.055999755859375,11.069999694824219,11.083999633789062,11.097999572753906,11.112000465393066,11.12600040435791,11.140000343322754,11.154000282287598,11.168000221252441,11.182000160217285,11.196000099182129,11.210000038146973,11.223999977111816,11.23799991607666,11.251999855041504,11.265999794006348,11.279999732971191,11.293999671936035,11.307999610900879,11.321999549865723,11.336000442504883,11.350000381469727,11.36400032043457,11.378000259399414,11.392000198364258,11.406000137329102,11.420000076293945,11.434000015258789,11.447999954223633,11.461999893188477,11.47599983215332,11.489999771118164,11.503999710083008,11.517999649047852,11.531999588012695,11.545999526977539,11.5600004196167,11.574000358581543,11.588000297546387,11.60200023651123,11.616000175476074,11.630000114440918,11.644000053405762,11.657999992370605,11.67199993133545,11.685999870300293,11.699999809265137,11.71399974822998,11.727999687194824,11.741999626159668,11.755999565124512,11.770000457763672,11.784000396728516,11.79800033569336,11.812000274658203,11.826000213623047,11.84000015258789,11.854000091552734,11.868000030517578,11.881999969482422,11.895999908447266,11.90999984741211,11.923999786376953,11.937999725341797,11.95199966430664,11.965999603271484,11.979999542236328,11.994000434875488,12.008000373840332,12.022000312805176,12.03600025177002,12.050000190734863,12.064000129699707,12.07800006866455,12.092000007629395,12.105999946594238,12.119999885559082,12.133999824523926,12.14799976348877,12.161999702453613,12.175999641418457,12.1899995803833,12.204000473022461,12.218000411987305,12.232000350952148,12.246000289916992,12.260000228881836,12.27400016784668,12.288000106811523,12.302000045776367,12.315999984741211,12.329999923706055,12.343999862670898,12.357999801635742,12.371999740600586,12.38599967956543,12.399999618530273,12.413999557495117,12.428000450134277,12.442000389099121,12.456000328063965,12.470000267028809,12.484000205993652,12.498000144958496,12.51200008392334,12.526000022888184,12.539999961853027,12.553999900817871,12.567999839782715,12.581999778747559,12.595999717712402,12.609999656677246,12.62399959564209,12.637999534606934,12.652000427246094,12.666000366210938,12.680000305175781,12.694000244140625,12.708000183105469,12.722000122070312,12.736000061035156,12.75,12.763999938964844,12.777999877929688,12.791999816894531,12.805999755859375,12.819999694824219,12.833999633789062,12.847999572753906,12.862000465393066,12.87600040435791,12.890000343322754,12.904000282287598,12.918000221252441,12.932000160217285,12.946000099182129,12.960000038146973,12.973999977111816,12.98799991607666,13.001999855041504,13.015999794006348,13.029999732971191,13.043999671936035,13.057999610900879,13.071999549865723,13.086000442504883,13.100000381469727,13.11400032043457,13.128000259399414,13.142000198364258,13.156000137329102,13.170000076293945,13.184000015258789,13.197999954223633,13.211999893188477,13.22599983215332,13.239999771118164,13.253999710083008,13.267999649047852,13.281999588012695,13.295999526977539,13.3100004196167,13.324000358581543,13.338000297546387,13.35200023651123,13.366000175476074,13.380000114440918,13.394000053405762,13.407999992370605,13.42199993133545,13.435999870300293,13.449999809265137,13.46399974822998,13.477999687194824,13.491999626159668,13.505999565124512,13.520000457763672,13.534000396728516,13.54800033569336,13.562000274658203,13.576000213623047,13.59000015258789,13.604000091552734,13.618000030517578,13.631999969482422,13.645999908447266,13.65999984741211,13.673999786376953,13.687999725341797,13.70199966430664,13.715999603271484,13.729999542236328,13.744000434875488,13.758000373840332,13.772000312805176,13.78600025177002,13.800000190734863,13.814000129699707,13.82800006866455,13.842000007629395,13.855999946594238,13.869999885559082,13.883999824523926,13.89799976348877,13.911999702453613,13.925999641418457,13.9399995803833,13.954000473022461,13.968000411987305,13.982000350952148,13.996000289916992,14.010000228881836,14.02400016784668,14.038000106811523,14.052000045776367,14.065999984741211,14.079999923706055,14.093999862670898,14.107999801635742,14.121999740600586,14.13599967956543,14.149999618530273,14.163999557495117,14.178000450134277,14.192000389099121,14.206000328063965,14.220000267028809,14.234000205993652,14.248000144958496,14.26200008392334,14.276000022888184,14.289999961853027,14.303999900817871,14.317999839782715,14.331999778747559,14.345999717712402,14.359999656677246,14.37399959564209,14.387999534606934,14.402000427246094,14.416000366210938,14.430000305175781,14.444000244140625,14.458000183105469,14.472000122070312,14.486000061035156,14.5,14.513999938964844,14.527999877929688,14.541999816894531,14.555999755859375,14.569999694824219,14.583999633789062,14.597999572753906,14.612000465393066,14.62600040435791,14.640000343322754,14.654000282287598,14.668000221252441,14.682000160217285,14.696000099182129,14.710000038146973,14.723999977111816,14.73799991607666,14.751999855041504,14.765999794006348,14.779999732971191,14.793999671936035,14.807999610900879,14.821999549865723,14.836000442504883,14.850000381469727,14.86400032043457,14.878000259399414,14.892000198364258,14.906000137329102,14.920000076293945,14.934000015258789,14.947999954223633,14.961999893188477,14.97599983215332,14.989999771118164,15.003999710083008,15.017999649047852,15.031999588012695,15.045999526977539,15.0600004196167,15.074000358581543,15.088000297546387,15.10200023651123,15.116000175476074,15.130000114440918,15.144000053405762,15.157999992370605,15.17199993133545,15.185999870300293,15.199999809265137,15.21399974822998,15.227999687194824,15.241999626159668,15.255999565124512,15.270000457763672,15.284000396728516,15.29800033569336,15.312000274658203,15.326000213623047,15.34000015258789,15.354000091552734,15.368000030517578,15.381999969482422,15.395999908447266,15.40999984741211,15.423999786376953,15.437999725341797,15.45199966430664,15.465999603271484,15.479999542236328,15.494000434875488,15.508000373840332,15.522000312805176,15.53600025177002,15.550000190734863,15.564000129699707,15.57800006866455,15.592000007629395,15.605999946594238,15.619999885559082,15.633999824523926,15.64799976348877,15.661999702453613,15.675999641418457,15.6899995803833,15.704000473022461,15.718000411987305,15.732000350952148,15.746000289916992,15.760000228881836,15.77400016784668,15.788000106811523,15.802000045776367,15.815999984741211,15.829999923706055,15.843999862670898,15.857999801635742,15.871999740600586,15.88599967956543,15.899999618530273,15.913999557495117,15.928000450134277,15.942000389099121,15.956000328063965,15.970000267028809,15.984000205993652,15.998000144958496,16.011999130249023,16.025999069213867,16.040000915527344,16.054000854492188,16.06800079345703,16.082000732421875,16.09600067138672,16.110000610351562,16.124000549316406,16.13800048828125,16.152000427246094,16.166000366210938,16.18000030517578,16.194000244140625,16.20800018310547,16.222000122070312,16.236000061035156,16.25,16.263999938964844,16.277999877929688,16.29199981689453,16.305999755859375,16.31999969482422,16.333999633789062,16.347999572753906,16.36199951171875,16.375999450683594,16.389999389648438,16.40399932861328,16.417999267578125,16.43199920654297,16.445999145507812,16.459999084472656,16.474000930786133,16.488000869750977,16.50200080871582,16.516000747680664,16.530000686645508,16.54400062561035,16.558000564575195,16.57200050354004,16.586000442504883,16.600000381469727,16.61400032043457,16.628000259399414,16.642000198364258,16.6560001373291,16.670000076293945,16.68400001525879,16.697999954223633,16.711999893188477,16.72599983215332,16.739999771118164,16.753999710083008,16.76799964904785,16.781999588012695,16.79599952697754,16.809999465942383,16.823999404907227,16.83799934387207,16.851999282836914,16.865999221801758,16.8799991607666,16.893999099731445,16.908000946044922,16.922000885009766,16.93600082397461,16.950000762939453,16.964000701904297,16.97800064086914,16.992000579833984,17.006000518798828,17.020000457763672,17.034000396728516,17.04800033569336,17.062000274658203,17.076000213623047,17.09000015258789,17.104000091552734,17.118000030517578,17.131999969482422,17.145999908447266,17.15999984741211,17.173999786376953,17.187999725341797,17.20199966430664,17.215999603271484,17.229999542236328,17.243999481201172,17.257999420166016,17.27199935913086,17.285999298095703,17.299999237060547,17.31399917602539,17.327999114990234,17.341999053955078,17.356000900268555,17.3700008392334,17.384000778198242,17.398000717163086,17.41200065612793,17.426000595092773,17.440000534057617,17.45400047302246,17.468000411987305,17.48200035095215,17.496000289916992,17.510000228881836,17.52400016784668,17.538000106811523,17.552000045776367,17.56599998474121,17.579999923706055,17.5939998626709,17.607999801635742,17.621999740600586,17.63599967956543,17.649999618530273,17.663999557495117,17.67799949645996,17.691999435424805,17.70599937438965,17.719999313354492,17.733999252319336,17.74799919128418,17.761999130249023,17.775999069213867,17.790000915527344,17.804000854492188,17.81800079345703,17.832000732421875,17.84600067138672,17.860000610351562,17.874000549316406,17.88800048828125,17.902000427246094,17.916000366210938,17.93000030517578,17.944000244140625,17.95800018310547,17.972000122070312,17.986000061035156,18.0
